-391.660987442426	-391.637386469145	-391.66599	2.77711916634729e-06	0.00313901311326667	8.09	8.49
-4.74714461828545	-5.40624393875424	-9.6602	0.509070187328623	0.466396990292299	4.2	3.82
961.627748650086	21.7155351964511	0	8901.74407449313	833.78695038657	9.16	6.2
-1.8978532866793	-1.91191982796208	-1.9133	0.00103663002426021	3.33508093845354e-09	5.86	5.26
-18.9568282447337	-19.2069997312132	-19.2085	0.249468920600919	7.24641764030566e-06	4.04	3.52
0.398339794239438	0.399024424229506	0.3979	7.47286067600785e-06	9.90473698010486e-06	4.95	4.16
1572.61269789057	0.158725111893928	0	297560.201585257	7012.56339503027	8.29	11.49
0.171630033567579	0.00733192008904793	0	0.0606084109562089	0.000151763591343465	6.58	4.72
-186.713351598898	-186.606081350034	-186.7309	0.791932154294013	0.0365876921135386	4.95	3.73
-10.7409072123997	-10.7409077048109	-10.7409	8.92235854091112e-11	3.16185327203308e-10	5.17	4.17
-896.878024052114	-957.866715385161	-959.6407	2606.48744968265	23.4344631292513	7.28	5.87
-1.03157240870035	-1.0315443946327	-1.0316	4.97495605590337e-09	1.17658849587596e-08	5.84	4.71
0.229896601230484	0.203354013489773	0	0.00188710166233342	0.0027095713102138	8.47	5.68
-0.999401398473288	-0.99954732229227	-1	3.18938720877684e-06	4.90077152435394e-07	8.43	6.05
0.0228620895559727	1.38152758626876e-11	0	0.00580752677053085	2.33431620592746e-20	5.29	4.19
0.380512200266629	0.367879443287926	0.3679	0.0120721609272573	3.81172156946173e-17	4.45	4.29
