-391.660987442426	-391.637386469145	-391.66599
-4.74714461828545	-5.40624393875424	-9.6602
961.627748650086	21.7155351964511	0
-1.8978532866793	-1.91191982796208	-1.9133
-18.9568282447337	-19.2069997312132	-19.2085
0.398339794239438	0.399024424229506	0.3979
1572.61269789057	0.158725111893928	0
0.171630033567579	0.00733192008904793	0
-186.713351598898	-186.606081350034	-186.7309
-10.7409072123997	-10.7409077048109	-10.7409
-896.878024052114	-957.866715385161	-959.6407
-1.03157240870035	-1.0315443946327	-1.0316
0.229896601230484	0.203354013489773	0
-0.999401398473288	-0.99954732229227	-1
0.0228620895559727	1.38152758626876e-11	0
0.380512200266629	0.367879443287926	0.3679
