-391.660987442426	-391.60595773123	-391.66599
-4.74714461828545	-5.2457476896467	-9.6602
961.627748650086	23.3026334389674	0
-1.8978532866793	-1.91314883464637	-1.9133
-18.9568282447337	-19.205627836727	-19.2085
0.398339794239438	0.398426132720373	0.3979
1572.61269789057	14.5610835017852	0
0.171630033567579	0.00247372942009321	0
-186.713351598898	-186.527076110716	-186.7309
-10.7409072123997	-10.7409069782476	-10.7409
-896.878024052114	-955.832304243766	-959.6407
-1.03157240870035	-1.03150213913008	-1.0316
0.229896601230484	0.192127823583377	0
-0.999401398473288	-0.999883476925756	-1
0.0228620895559727	2.27196772519529e-11	0
0.380512200266629	0.367879454501672	0.3679
